strategy,game_number,target_word,tier,won,attempts,total_reward,guess_1,feedback_1,hamming_1,levenshtein_1,guess_2,feedback_2,hamming_2,levenshtein_2,guess_3,feedback_3,hamming_3,levenshtein_3,guess_4,feedback_4,hamming_4,levenshtein_4,guess_5,feedback_5,hamming_5,levenshtein_5,guess_6,feedback_6,hamming_6,levenshtein_6,candidates_before_1,candidates_after_1,reduction_rate_1,candidates_before_2,candidates_after_2,reduction_rate_2,candidates_before_3,candidates_after_3,reduction_rate_3,candidates_before_4,candidates_after_4,reduction_rate_4,candidates_before_5,candidates_after_5,reduction_rate_5,candidates_before_6,candidates_after_6,reduction_rate_6
css,44,VERDE,2,True,4,7.8,ASTER,---YY,5,5,NOIRE,---YG,4,4,CURVE,--GYG,3.0,3.0,VERDE,GGGGG,0.0,0.0,,,,,,,,,5629,177,96.85556937289039,177,23,87.00564971751412,23,2,91.30434782608695,2,1,50.0,,,,,,
css,45,TAMED,2,True,5,7.4,NIELS,--Y--,5,5,BORED,---GG,3,3,DATED,-GYGG,2.0,2.0,TAPED,GG-GG,1.0,1.0,TAMED,GGGGG,0.0,0.0,,,,,5629,556,90.12257949902292,556,43,92.26618705035972,43,3,93.02325581395348,3,2,33.33333333333333,2,1,50.0,,,
css,46,LEAFS,2,True,4,9.9,DAWES,-Y-YG,4,4,REAMS,-GG-G,2,2,LEAKS,GGG-G,1.0,1.0,LEAFS,GGGGG,0.0,0.0,,,,,,,,,5629,46,99.18280333984723,46,17,63.04347826086957,17,3,82.35294117647058,3,1,66.66666666666666,,,,,,
css,47,YACHT,2,True,3,9.8,HANES,YG---,4,4,LATCH,-GYYY,4,3,YACHT,GGGGG,0.0,0.0,,,,,,,,,,,,,5629,35,99.37821993249246,35,1,97.14285714285714,1,1,0.0,,,,,,,,,
css,48,MESSY,2,True,4,7.3,ARTIS,----Y,5,5,SHONE,Y---Y,5,5,MUSED,G-GY-,3.0,3.0,MESSY,GGGGG,0.0,0.0,,,,,,,,,5629,156,97.22863741339492,156,5,96.7948717948718,5,1,80.0,1,1,0.0,,,,,,
css,49,RYDER,2,True,4,9.4,LASER,---GG,3,3,DINER,Y--GG,3,3,ORDER,-YGGG,2.0,2.0,RYDER,GGGGG,0.0,0.0,,,,,,,,,5629,109,98.06359921833364,109,3,97.24770642201835,3,1,66.66666666666666,1,1,0.0,,,,,,
css,50,MOTIF,2,True,4,7.4,DARES,-----,5,5,CHINO,--Y-Y,5,5,MOBIL,GG-G-,2.0,2.0,MOTIF,GGGGG,0.0,0.0,,,,,,,,,5629,432,92.32545745247823,432,8,98.14814814814815,8,1,87.5,1,1,0.0,,,,,,
css,51,RAVEN,2,True,3,9.8,SORTA,--Y-Y,5,5,ARDEN,YY-GG,3,3,RAVEN,GGGGG,0.0,0.0,,,,,,,,,,,,,5629,246,95.62977438266121,246,2,99.1869918699187,2,1,50.0,,,,,,,,,
css,52,REICH,2,True,3,9.7,SCARE,-Y-YY,5,5,CRIED,YYGY-,4,4,REICH,GGGGG,0.0,0.0,,,,,,,,,,,,,5629,38,99.32492449813466,38,1,97.36842105263158,1,1,0.0,,,,,,,,,
css,53,ICONS,2,True,2,11.2,CRONE,Y-GG-,3,3,ICONS,GGGGG,0,0,,,,,,,,,,,,,,,,,5629,2,99.96446971042813,2,1,50.0,,,,,,,,,,,,
css,54,SILKY,2,True,3,11.2,MILES,-GG-Y,3,3,SILLY,GGG-G,1,1,SILKY,GGGGG,0.0,0.0,,,,,,,,,,,,,5629,3,99.94670456564221,3,1,66.66666666666666,1,1,0.0,,,,,,,,,
css,55,CARVE,2,True,4,9.4,DEALS,-YY--,5,5,MARNE,-GG-G,2,2,CARPE,GGG-G,1.0,1.0,CARVE,GGGGG,0.0,0.0,,,,,,,,,5629,191,96.60685734588736,191,10,94.76439790575915,10,2,80.0,2,1,50.0,,,,,,
css,56,LAGER,2,True,3,9.8,TEARS,-YYY-,5,5,CARED,-GYG-,3,3,LAGER,GGGGG,0.0,0.0,,,,,,,,,,,,,5629,115,97.95700834961805,115,31,73.04347826086956,31,1,96.7741935483871,,,,,,,,,
css,57,JERKS,2,True,3,10.0,CAKES,--YYG,4,4,KREBS,YYY-G,4,4,JERKS,GGGGG,0.0,0.0,,,,,,,,,,,,,5629,13,99.76905311778292,13,2,84.61538461538461,2,1,50.0,,,,,,,,,
css,58,LOTUS,2,True,2,10.0,RANCE,-----,5,5,LOTUS,GGGGG,0,0,,,,,,,,,,,,,,,,,5629,540,90.4068218155978,540,1,99.81481481481481,,,,,,,,,,,,
css,59,LACEY,2,True,3,9.3,NOISE,----Y,5,5,RELAY,-YYYG,4,4,LACEY,GGGGG,0.0,0.0,,,,,,,,,,,,,5629,477,91.52602593711138,477,1,99.79035639412997,1,1,0.0,,,,,,,,,
css,60,TUDOR,2,True,3,8.8,AILES,-----,5,5,ROUND,YYY-Y,5,5,TUDOR,GGGGG,0.0,0.0,,,,,,,,,,,,,5629,323,94.26185823414461,323,2,99.38080495356037,2,1,50.0,,,,,,,,,
css,61,QUOTA,2,True,4,6.8,ELIAS,---Y-,5,5,GRANT,--Y-Y,5,5,CATTY,-Y-G-,4.0,4.0,QUOTA,GGGGG,0.0,0.0,,,,,,,,,5629,413,92.6629952034109,413,28,93.22033898305084,28,1,96.42857142857143,1,1,0.0,,,,,,
css,62,MOURN,2,True,3,10.1,CRANE,-Y-Y-,5,5,MORIN,GGY-G,2,2,MOURN,GGGGG,0.0,0.0,,,,,,,,,,,,,5629,32,99.43151536685025,32,1,96.875,1,1,0.0,,,,,,,,,
css,63,PROMO,2,True,5,7.7,ACRES,--Y--,5,5,GROIN,-GG--,3,3,PROTO,GGG-G,1.0,1.0,PROVO,GGG-G,1.0,1.0,PROMO,GGGGG,0.0,0.0,,,,,5629,162,97.12204654467934,162,23,85.80246913580247,23,2,91.30434782608695,2,1,50.0,1,1,0.0,,,
css,64,CASTE,2,True,3,9.8,DEANS,-YY-Y,5,5,LASER,-GGY-,3,3,CASTE,GGGGG,0.0,0.0,,,,,,,,,,,,,5629,55,99.02291703677385,55,6,89.0909090909091,6,1,83.33333333333334,,,,,,,,,
css,65,CAPRI,2,True,4,8.0,RIDES,YY---,5,5,TRAIN,-YYY-,5,5,MAORI,-G-GG,2.0,2.0,CAPRI,GGGGG,0.0,0.0,,,,,,,,,5629,111,98.02806892876177,111,8,92.7927927927928,8,1,87.5,1,1,0.0,,,,,,
css,66,ALIAS,2,True,3,9.5,LAPSE,YY-Y-,5,4,SLANT,YGY--,4,4,ALIAS,GGGGG,0.0,0.0,,,,,,,,,,,,,5629,46,99.18280333984723,46,2,95.65217391304348,2,1,50.0,,,,,,,,,
css,67,PADDY,2,True,5,5.2,AIRES,Y----,5,5,LANKA,-G---,4,4,MATCH,-G---,4.0,4.0,BAWDY,-G-GG,2.0,2.0,PADDY,GGGGG,0.0,0.0,,,,,5629,389,93.08935867827323,389,47,87.91773778920309,47,11,76.59574468085107,11,3,72.72727272727273,3,1,66.66666666666666,,,
css,68,BLOBS,3,True,5,6.6,SAMIR,Y----,5,5,COLES,-YY-G,4,4,GLOWS,-GG-G,2.0,2.0,FLOPS,-GG-G,2.0,2.0,BLOBS,GGGGG,0.0,0.0,,,,,5629,368,93.46242671877776,368,11,97.01086956521739,11,4,63.63636363636363,4,1,75.0,1,1,0.0,,,
css,69,DILLY,3,True,4,6.9,HEARS,-----,5,5,MINOT,-G---,4,4,LIVID,YG--Y,4.0,4.0,DILLY,GGGGG,0.0,0.0,,,,,,,,,5629,411,92.69852549298277,411,30,92.7007299270073,30,1,96.66666666666667,1,1,0.0,,,,,,
css,70,GUTSY,3,True,4,7.2,NORTE,---Y-,5,5,TAILS,Y---Y,5,5,STUDY,YYY-G,4.0,4.0,GUTSY,GGGGG,0.0,0.0,,,,,,,,,5629,159,97.17534197903713,159,5,96.85534591194968,5,1,80.0,1,1,0.0,,,,,,
css,71,TABOR,3,True,3,10.1,RITES,Y-Y--,5,5,TAROT,GGYG-,2,2,TABOR,GGGGG,0.0,0.0,,,,,,,,,,,,,5629,76,98.64984899626931,76,1,98.68421052631578,1,1,0.0,,,,,,,,,
css,72,INLAY,3,True,4,8.5,ARIEL,Y-Y-Y,5,5,DALIA,-YGY-,4,4,ISLAM,G-GG-,2.0,2.0,INLAY,GGGGG,0.0,0.0,,,,,,,,,5629,50,99.1117427607035,50,5,90.0,5,1,80.0,1,1,0.0,,,,,,
css,73,AHHHH,3,True,4,6.4,TALES,-Y---,5,5,DRACO,--Y--,5,5,ANIMA,G----,4.0,4.0,AHHHH,GGGGG,0.0,0.0,,,,,,,,,5629,310,94.4928051163617,310,34,89.03225806451613,34,2,94.11764705882352,2,1,50.0,,,,,,
css,74,ROUEN,3,True,4,8.9,FLARE,---YY,5,5,RIDES,G--G-,3,3,ROGEN,GG-GG,1.0,1.0,ROUEN,GGGGG,0.0,0.0,,,,,,,,,5629,290,94.8481080120803,290,11,96.20689655172414,11,1,90.9090909090909,1,1,0.0,,,,,,
css,75,BUENA,3,True,5,5.4,MALES,-Y-Y-,5,5,TRACE,--Y-Y,5,5,NEGAN,YY-Y-,5.0,4.0,HYENA,--GGG,2.0,2.0,BUENA,GGGGG,0.0,0.0,,,,,5629,165,97.06875111032154,165,18,89.0909090909091,18,2,88.88888888888889,2,1,50.0,1,1,0.0,,,
css,76,MENON,3,True,3,9.9,HOLES,-Y-Y-,5,5,TENOR,-GGG-,2,2,MENON,GGGGG,0.0,0.0,,,,,,,,,,,,,5629,112,98.01030378397584,112,4,96.42857142857143,4,1,75.0,,,,,,,,,
css,77,TRASK,3,True,4,7.1,HIRES,--Y-Y,5,4,SPORT,Y--YY,5,5,RUSTY,Y-YY-,5.0,4.0,TRASK,GGGGG,0.0,0.0,,,,,,,,,5629,61,98.91632616805826,61,3,95.08196721311475,3,1,66.66666666666666,1,1,0.0,,,,,,
css,78,CASIO,3,True,3,9.6,TRINA,--Y-Y,5,5,SADIE,YG-G-,3,3,CASIO,GGGGG,0.0,0.0,,,,,,,,,,,,,5629,105,98.13465979747735,105,7,93.33333333333333,7,1,85.71428571428571,,,,,,,,,
css,79,VOILA,3,True,4,8.3,EARNS,-Y---,5,5,ALCOA,-Y-YG,4,4,VOLTA,GGY-G,2.0,2.0,VOILA,GGGGG,0.0,0.0,,,,,,,,,5629,211,96.25155445016877,211,8,96.2085308056872,8,1,87.5,1,1,0.0,,,,,,
css,80,AURAL,3,True,4,7.3,COLES,--Y--,5,5,LAITY,YY---,5,5,ALBAN,GY-G-,3.0,3.0,AURAL,GGGGG,0.0,0.0,,,,,,,,,5629,200,96.446971042814,200,22,89.0,22,1,95.45454545454545,1,1,0.0,,,,,,
css,81,LEGER,3,True,5,8.5,HATER,---GG,3,3,LINER,G--GG,2,2,LOVER,G--GG,2.0,2.0,LUGER,G-GGG,1.0,1.0,LEGER,GGGGG,0.0,0.0,,,,,5629,109,98.06359921833364,109,7,93.57798165137615,7,3,57.14285714285714,3,1,66.66666666666666,1,1,0.0,,,
css,82,DALLY,3,True,5,8.2,LAINE,YG---,4,4,SALMA,-GG--,3,3,RALLY,-GGGG,1.0,1.0,BALLY,-GGGG,1.0,1.0,DALLY,GGGGG,0.0,0.0,,,,,5629,87,98.4544324036241,87,14,83.9080459770115,14,5,64.28571428571429,5,4,20.0,4,1,75.0,,,
css,83,INIGO,3,True,4,7.1,CARED,-----,5,5,LOTUS,-Y---,5,5,BINGO,-YYGG,3.0,2.0,INIGO,GGGGG,0.0,0.0,,,,,,,,,5629,669,88.11511813821282,669,21,96.8609865470852,21,1,95.23809523809523,1,1,0.0,,,,,,
css,84,KRILL,3,True,4,8.4,RAINS,Y-G--,4,4,TRIPE,-GG--,3,3,FRICK,-GG-Y,3.0,3.0,KRILL,GGGGG,0.0,0.0,,,,,,,,,5629,61,98.91632616805826,61,10,83.60655737704919,10,1,90.0,1,1,0.0,,,,,,
css,85,SNIDE,3,True,3,10.4,RAILS,--G-Y,4,4,SPINE,G-GYG,2,2,SNIDE,GGGGG,0.0,0.0,,,,,,,,,,,,,5629,52,99.07621247113164,52,1,98.07692307692307,1,1,0.0,,,,,,,,,
css,86,LEWES,3,True,3,10.1,AROSE,---YY,5,5,LEEDS,GGY-G,2,2,LEWES,GGGGG,0.0,0.0,,,,,,,,,,,,,5629,263,95.32776692130041,263,1,99.61977186311786,1,1,0.0,,,,,,,,,
css,87,TAMER,3,True,3,10.8,RAISE,YG--Y,4,4,MATER,YGYGG,2,2,TAMER,GGGGG,0.0,0.0,,,,,,,,,,,,,5629,59,98.95185645763013,59,1,98.30508474576271,1,1,0.0,,,,,,,,,
css,88,COTTA,3,True,3,9.2,AILES,Y----,5,5,MANTA,---GG,3,3,COTTA,GGGGG,0.0,0.0,,,,,,,,,,,,,5629,459,91.84579854325813,459,6,98.69281045751634,6,1,83.33333333333334,,,,,,,,,
css,89,CORBY,3,True,5,6.4,AILES,-----,5,5,THORN,--YY-,5,4,GORDY,-GG-G,2.0,2.0,CORKY,GGG-G,1.0,1.0,CORBY,GGGGG,0.0,0.0,,,,,5629,323,94.26185823414461,323,22,93.18885448916409,22,3,86.36363636363636,3,1,66.66666666666666,1,1,0.0,,,
css,90,POLIS,3,True,3,9.7,SADIE,Y--G-,4,4,KUNIS,---GG,3,3,POLIS,GGGGG,0.0,0.0,,,,,,,,,,,,,5629,14,99.75128797299698,14,4,71.42857142857143,4,1,75.0,,,,,,,,,
css,91,ROXAS,3,True,3,9.9,DEALS,--Y-G,4,4,RANTS,GY--G,3,3,ROXAS,GGGGG,0.0,0.0,,,,,,,,,,,,,5629,125,97.77935690175875,125,2,98.4,2,1,50.0,,,,,,,,,
css,92,RANCE,3,True,3,10.2,RAILS,GG---,3,3,RADON,GG--Y,3,3,RANCE,GGGGG,0.0,0.0,,,,,,,,,,,,,5629,31,99.44928051163618,31,3,90.32258064516128,3,1,66.66666666666666,,,,,,,,,
css,93,CARON,3,True,3,10.3,LEONA,--YYY,5,4,RAMON,YG-GG,2,2,CARON,GGGGG,0.0,0.0,,,,,,,,,,,,,5629,73,98.7031444306271,73,3,95.8904109589041,3,1,66.66666666666666,,,,,,,,,
css,94,SURYA,3,True,5,5.6,LOSER,--Y-Y,5,5,ARTIS,YY--Y,5,5,SHARP,G-YY-,4.0,4.0,SARAN,GYG--,3.0,3.0,SURYA,GGGGG,0.0,0.0,,,,,5629,183,96.74897850417481,183,19,89.61748633879782,19,2,89.47368421052632,2,1,50.0,1,1,0.0,,,
css,95,AGGIE,3,True,4,8.6,TALES,-Y-Y-,5,5,READE,--Y-G,4,4,ANGIE,G-GGG,1.0,1.0,AGGIE,GGGGG,0.0,0.0,,,,,,,,,5629,139,97.53064487475574,139,8,94.24460431654677,8,1,87.5,1,1,0.0,,,,,,
css,96,CAUSA,3,True,4,7.8,NASIR,-GY--,4,4,SALEH,YG---,4,4,PACTS,-GY-Y,4.0,4.0,CAUSA,GGGGG,0.0,0.0,,,,,,,,,5629,161,97.13981168946528,161,23,85.71428571428571,23,1,95.65217391304348,1,1,0.0,,,,,,
css,97,BAMBA,3,True,4,7.9,LEANS,--Y--,5,5,CARTA,-G--G,3,3,MAGDA,YG--G,3.0,3.0,BAMBA,GGGGG,0.0,0.0,,,,,,,,,5629,359,93.62231302185113,359,22,93.87186629526462,22,2,90.9090909090909,2,1,50.0,,,,,,
css,98,MAYNE,3,True,3,10.1,SNARE,-YY-G,4,4,ALINE,Y--GG,3,3,MAYNE,GGGGG,0.0,0.0,,,,,,,,,,,,,5629,28,99.50257594599397,28,5,82.14285714285714,5,1,80.0,,,,,,,,,
css,99,BOGGS,3,True,4,7.9,CESAR,--Y--,5,5,LIONS,--Y-G,4,4,BOUTS,GG--G,2.0,2.0,BOGGS,GGGGG,0.0,0.0,,,,,,,,,5629,366,93.49795700834962,366,20,94.53551912568307,20,2,90.0,2,1,50.0,,,,,,
css,100,FINNS,3,True,6,4.7,SALEH,Y----,5,5,RIOTS,-G--G,3,3,KINDS,-GG-G,2.0,2.0,PINUS,-GG-G,2.0,2.0,WINGS,-GG-G,2.0,2.0,FINNS,GGGGG,0.0,0.0,5629,302,94.63492627464913,302,29,90.39735099337747,29,6,79.3103448275862,6,3,50.0,3,2,33.33333333333333,2,1,50.0
voi,1,PHOTO,1,True,4,7.1,FLINT,----Y,5,5,TEARS,Y----,5,5,BOOTY,-YGG-,3.0,3.0,PHOTO,GGGGG,0.0,0.0,,,,,,,,,5629,462,91.79250310890033,462,14,96.96969696969697,14,1,92.85714285714286,1,1,0.0,,,,,,
voi,2,PARTY,1,True,4,6.9,WOMEN,-----,5,5,TAILS,YG---,4,4,BATCH,-GY--,4.0,4.0,PARTY,GGGGG,0.0,0.0,,,,,,,,,5629,1038,81.55977971220464,1038,24,97.6878612716763,24,2,91.66666666666666,2,1,50.0,,,,,,
voi,3,TRICK,1,True,3,9.7,STEAK,-Y--G,4,4,THUNK,G---G,3,3,TRICK,GGGGG,0.0,0.0,,,,,,,,,,,,,5629,7,99.87564398649849,7,1,85.71428571428571,1,1,0.0,,,,,,,,,
voi,4,DIRTY,1,True,4,8.0,SCALP,-----,5,5,NORTE,--GG-,3,3,BIRTH,-GGG-,2.0,2.0,DIRTY,GGGGG,0.0,0.0,,,,,,,,,5629,925,83.56724107301474,925,7,99.24324324324324,7,1,85.71428571428571,1,1,0.0,,,,,,
voi,5,USUAL,1,True,3,9.4,GRUNT,--G--,4,4,CLUES,-YG-Y,4,4,USUAL,GGGGG,0.0,0.0,,,,,,,,,,,,,5629,82,98.54325812755374,82,3,96.34146341463415,3,1,66.66666666666666,,,,,,,,,
voi,6,TRULY,1,True,4,8.2,LEUNG,Y-G--,4,4,PAULS,--GG-,3,3,MOULD,--GG-,3.0,3.0,TRULY,GGGGG,0.0,0.0,,,,,,,,,5629,41,99.27162906377687,41,5,87.8048780487805,5,1,80.0,1,1,0.0,,,,,,
voi,7,SPENT,1,True,3,10.4,SHELF,G-G--,3,3,STEEN,GYG-Y,3,3,SPENT,GGGGG,0.0,0.0,,,,,,,,,,,,,5629,47,99.1650381950613,47,2,95.74468085106383,2,1,50.0,,,,,,,,,
voi,8,PAUSE,1,True,4,9.5,GLOVE,----G,4,4,RAISE,-G-GG,2,2,CAUSE,-GGGG,1.0,1.0,PAUSE,GGGGG,0.0,0.0,,,,,,,,,5629,278,95.06128974951146,278,3,98.92086330935251,3,1,66.66666666666666,1,1,0.0,,,,,,
voi,9,CRAZY,1,True,6,4.9,CLOVE,G----,4,4,CAIRN,GY-Y-,4,4,CRAPS,GGG--,2.0,2.0,CRACK,GGG--,2.0,2.0,CRABB,GGG--,2.0,2.0,CRAZY,GGGGG,0.0,0.0,5629,110,98.0458340735477,110,10,90.9090909090909,10,4,60.0,4,3,25.0,3,2,33.33333333333333,2,1,50.0
voi,10,BASES,1,True,4,10.5,MISER,--GG-,3,3,EASES,-GGGG,1,1,VASES,-GGGG,1.0,1.0,BASES,GGGGG,0.0,0.0,,,,,,,,,5629,40,99.2893942085628,40,4,90.0,4,3,25.0,3,1,66.66666666666666,,,,,,
voi,11,YOUNG,1,True,3,9.5,MINUS,--YY-,5,5,GUANO,YY-GY,4,4,YOUNG,GGGGG,0.0,0.0,,,,,,,,,,,,,5629,73,98.7031444306271,73,1,98.63013698630137,1,1,0.0,,,,,,,,,
voi,12,MEANS,1,True,5,7.9,CYRUS,----G,4,4,TALES,-Y-YG,4,4,DEANS,-GGGG,1.0,1.0,BEANS,-GGGG,1.0,1.0,MEANS,GGGGG,0.0,0.0,,,,,5629,637,88.68360277136259,637,18,97.17425431711146,18,3,83.33333333333334,3,2,33.33333333333333,2,1,50.0,,,
voi,13,TRUTH,1,True,3,9.9,CHANT,-Y--Y,5,5,FROTH,-G-GG,2,2,TRUTH,GGGGG,0.0,0.0,,,,,,,,,,,,,5629,55,99.02291703677385,55,1,98.18181818181819,1,1,0.0,,,,,,,,,
voi,14,FIRED,1,True,4,8.7,NAIDU,--YY-,5,5,RIDES,YGYG-,3,3,DIMER,YG-GY,3.0,3.0,FIRED,GGGGG,0.0,0.0,,,,,,,,,5629,96,98.29454610055072,96,7,92.70833333333334,7,4,42.857142857142854,4,1,75.0,,,,,,
voi,15,FOLKS,1,True,4,8.4,WRITE,-----,5,5,COALS,-G-YG,3,3,LOOKS,YG-GG,2.0,2.0,FOLKS,GGGGG,0.0,0.0,,,,,,,,,5629,912,83.79818795523184,912,15,98.35526315789474,15,2,86.66666666666667,2,1,50.0,,,,,,
voi,16,CHILE,1,True,6,4.3,BELOW,-YY--,5,5,ALENE,-Y--G,4,4,TITLE,-Y-GG,3.0,3.0,GUILE,--GGG,2.0,2.0,SMILE,--GGG,2.0,2.0,CHILE,GGGGG,0.0,0.0,5629,230,95.9140166992361,230,12,94.78260869565217,12,3,75.0,3,2,33.33333333333333,2,1,50.0,1,1,0.0
voi,17,BLACK,1,True,3,9.3,CULTS,Y-Y--,5,5,LEICA,Y--GY,4,4,BLACK,GGGGG,0.0,0.0,,,,,,,,,,,,,5629,34,99.39598507727838,34,2,94.11764705882352,2,1,50.0,,,,,,,,,
voi,18,GRANT,1,True,4,8.8,BERTA,--YYY,5,5,TRAMS,YGG--,3,3,CRAFT,-GG-G,2.0,2.0,GRANT,GGGGG,0.0,0.0,,,,,,,,,5629,52,99.07621247113164,52,5,90.38461538461539,5,1,80.0,1,1,0.0,,,,,,
voi,19,MEALS,1,True,5,7.7,CURSE,---YY,5,5,TALES,-YYYG,4,3,LEADS,YGG-G,2.0,2.0,SEALS,-GGGG,1.0,1.0,MEALS,GGGGG,0.0,0.0,,,,,5629,435,92.27216201812045,435,12,97.24137931034483,12,3,75.0,3,2,33.33333333333333,2,1,50.0,,,
voi,20,CREAM,1,True,5,6.5,HALVE,-Y--Y,5,5,TEARS,-YYY-,5,4,BREAD,-GGG-,2.0,2.0,WREAK,-GGG-,2.0,2.0,CREAM,GGGGG,0.0,0.0,,,,,5629,196,96.51803162195772,196,27,86.22448979591837,27,3,88.88888888888889,3,1,66.66666666666666,1,1,0.0,,,
voi,21,AWAKE,1,True,3,10.7,WYLIE,Y---G,4,4,AWOKE,GG-GG,1,1,AWAKE,GGGGG,0.0,0.0,,,,,,,,,,,,,5629,11,99.80458340735477,11,1,90.9090909090909,1,1,0.0,,,,,,,,,
voi,22,OCCUR,1,True,4,6.3,KANJI,-----,5,5,PORES,-YY--,5,5,DROOL,-YY--,5.0,5.0,OCCUR,GGGGG,0.0,0.0,,,,,,,,,5629,1346,76.0881151181382,1346,38,97.17682020802377,38,1,97.36842105263158,1,1,0.0,,,,,,
voi,23,YEARS,1,True,4,10.2,LAPIS,-Y--G,4,4,TEARS,-GGGG,1,1,MEARS,-GGGG,1.0,1.0,YEARS,GGGGG,0.0,0.0,,,,,,,,,5629,120,97.8681826256884,120,10,91.66666666666666,10,9,10.0,9,1,88.88888888888889,,,,,,
voi,24,GRADE,1,True,5,6.8,ABOUT,Y----,5,5,MEARS,-YGY-,4,4,CRAZE,-GG-G,2.0,2.0,DRAPE,YGG-G,2.0,2.0,GRADE,GGGGG,0.0,0.0,,,,,5629,1110,80.28068928761769,1110,10,99.09909909909909,10,5,50.0,5,1,80.0,1,1,0.0,,,
voi,25,CHILL,1,True,4,7.4,DORIS,---Y-,5,5,ALINE,-YG--,4,4,GUILT,--GG-,3.0,3.0,CHILL,GGGGG,0.0,0.0,,,,,,,,,5629,329,94.15526736542903,329,8,97.56838905775076,8,2,75.0,2,1,50.0,,,,,,
voi,26,FLOOD,1,True,3,9.4,CHOKE,--G--,4,4,TOOLS,-YGY-,4,4,FLOOD,GGGGG,0.0,0.0,,,,,,,,,,,,,5629,190,96.62462249067329,190,8,95.78947368421052,8,1,87.5,,,,,,,,,
voi,27,APPLY,1,True,4,7.1,DRANK,--Y--,5,5,MALES,-YY--,5,5,ATOLL,G--G-,3.0,3.0,APPLY,GGGGG,0.0,0.0,,,,,,,,,5629,633,88.7546633505063,633,37,94.15481832543445,37,2,94.5945945945946,2,1,50.0,,,,,,
voi,28,SMILE,1,True,5,6.3,BURQA,-----,5,5,HINES,-Y-YY,5,4,SPITE,G-G-G,2.0,2.0,SLICE,GYG-G,2.0,2.0,SMILE,GGGGG,0.0,0.0,,,,,5629,1452,74.20500977082963,1452,21,98.55371900826447,21,5,76.19047619047619,5,1,80.0,1,1,0.0,,,
voi,29,KNOCK,1,True,3,8.8,MCRAE,-Y---,5,5,COINS,YY-Y-,5,5,KNOCK,GGGGG,0.0,0.0,,,,,,,,,,,,,5629,191,96.60685734588736,191,1,99.47643979057592,1,1,0.0,,,,,,,,,
voi,30,SLEEP,1,True,2,10.7,FLAKE,-G--Y,4,4,SLEEP,GGGGG,0,0,,,,,,,,,,,,,,,,,5629,38,99.32492449813466,38,1,97.36842105263158,,,,,,,,,,,,
voi,31,BRICK,1,True,5,7.7,DRUGS,-G---,4,4,IRATE,YG---,4,4,PRICK,-GGGG,1.0,1.0,CRICK,-GGGG,1.0,1.0,BRICK,GGGGG,0.0,0.0,,,,,5629,194,96.55356191152958,194,15,92.26804123711341,15,3,80.0,3,2,33.33333333333333,2,1,50.0,,,
voi,32,WROTE,1,True,2,10.9,BOWIE,-YY-G,4,4,WROTE,GGGGG,0,0,,,,,,,,,,,,,,,,,5629,8,99.85787884171256,8,1,87.5,,,,,,,,,,,,
voi,33,RATED,1,True,3,10.1,MYERS,--YY-,5,5,CARED,-GYGG,2,2,RATED,GGGGG,0.0,0.0,,,,,,,,,,,,,5629,389,93.08935867827323,389,5,98.7146529562982,5,1,80.0,,,,,,,,,
voi,34,ALERT,1,True,3,9.8,YACHT,-Y--G,4,4,LEAST,YYY-G,4,3,ALERT,GGGGG,0.0,0.0,,,,,,,,,,,,,5629,63,98.88079587848641,63,1,98.4126984126984,1,1,0.0,,,,,,,,,
voi,35,CAGES,2,False,7,-10.0,SHAME,Y-Y-Y,5,4,LASER,-GYG-,3,3,CATES,GG-GG,1.0,1.0,CAFES,GG-GG,1.0,1.0,CAVES,GG-GG,1.0,1.0,CANES,GG-GG,1.0,1.0,5629,109,98.06359921833364,109,34,68.80733944954129,34,6,82.35294117647058,6,5,16.666666666666664,5,4,20.0,4,3,25.0
voi,36,TEDDY,2,True,3,10.2,CAREY,---YG,4,4,TEENY,GG--G,2,2,TEDDY,GGGGG,0.0,0.0,,,,,,,,,,,,,5629,48,99.14727305027536,48,2,95.83333333333334,2,1,50.0,,,,,,,,,
voi,37,COLES,2,True,4,9.2,GOURD,-G---,4,4,TONES,-G-GG,2,2,LOPES,YG-GG,2.0,2.0,COLES,GGGGG,0.0,0.0,,,,,,,,,5629,356,93.67560845620892,356,27,92.41573033707866,27,5,81.48148148148148,5,1,80.0,,,,,,
voi,38,HWANG,2,True,5,6.8,TALON,-Y--Y,5,5,SIENA,---GY,4,4,CHAND,-YGG-,3.0,3.0,HUANG,G-GGG,1.0,1.0,HWANG,GGGGG,0.0,0.0,,,,,5629,122,97.83265233611654,122,15,87.70491803278688,15,2,86.66666666666667,2,1,50.0,1,1,0.0,,,
voi,39,WRATH,2,True,5,6.0,VERNA,--Y-Y,5,5,BOARS,--GY-,4,4,TRACI,YGG--,3.0,3.0,KRAFT,-GG-Y,3.0,3.0,WRATH,GGGGG,0.0,0.0,,,,,5629,214,96.19825901581098,214,31,85.51401869158879,31,5,83.87096774193549,5,1,80.0,1,1,0.0,,,
voi,40,MACHO,2,True,5,6.4,PAUSE,-G---,4,4,MARIA,GG---,3,3,MANLY,GG---,3.0,3.0,MATCH,GG-YY,3.0,2.0,MACHO,GGGGG,0.0,0.0,,,,,5629,376,93.32030556049031,376,15,96.01063829787235,15,3,80.0,3,1,66.66666666666666,1,1,0.0,,,
