strategy,game_number,target_word,tier,won,attempts,total_reward,guess_1,feedback_1,hamming_1,levenshtein_1,guess_2,feedback_2,hamming_2,levenshtein_2,guess_3,feedback_3,hamming_3,levenshtein_3,guess_4,feedback_4,hamming_4,levenshtein_4,guess_5,feedback_5,hamming_5,levenshtein_5,guess_6,feedback_6,hamming_6,levenshtein_6,candidates_before_1,candidates_after_1,reduction_rate_1,candidates_before_2,candidates_after_2,reduction_rate_2,candidates_before_3,candidates_after_3,reduction_rate_3,candidates_before_4,candidates_after_4,reduction_rate_4,candidates_before_5,candidates_after_5,reduction_rate_5,candidates_before_6,candidates_after_6,reduction_rate_6,approach,total_violations,strategy_1,strategy_2,strategy_3,strategy_4,strategy_5,strategy_6,win_rate,convergence_rate,avg_hamming
,58,LOTUS,,True,4,,HOUSE,-GYY-,4,3,BOGUS,-G-GG,2.0,2.0,LOCUS,GG-GG,1.0,1.0,LOTUS,GGGGG,0.0,0.0,,,,,,,,,5629.0,12.0,99.78681826256884,12.0,7.0,41.66666666666667,7.0,1.0,85.71428571428571,1.0,1.0,0.0,,,,,,,Hybrid_Algo_First,0,LLM,LLM,LLM,LLM,,,1.0,1.0,1.75
,59,LACEY,,True,6,,HOUSE,----Y,5,5,ARDEN,Y--G-,4.0,4.0,PAVEL,-G-GY,3.0,3.0,MALEK,-GYG-,3.0,3.0,LATEX,GG-G-,2.0,2.0,LACEY,GGGGG,0.0,0.0,5629.0,654.0,88.38159531000179,654.0,17.0,97.4006116207951,17.0,4.0,76.47058823529412,4.0,2.0,50.0,2.0,1.0,50.0,1.0,1.0,0.0,Hybrid_Algo_First,0,LLM,CSS_TRUE_REPAIR,LLM,LLM,LLM,LLM,1.0,0.8333333333333334,2.8333333333333335
,60,TUDOR,,True,4,,HOUSE,-YY--,5,5,ABOUT,--YYY,5.0,5.0,TUTOR,GG-GG,1.0,1.0,TUDOR,GGGGG,0.0,0.0,,,,,,,,,5629.0,55.0,99.02291703677383,55.0,9.0,83.63636363636363,9.0,2.0,77.77777777777779,2.0,1.0,50.0,,,,,,,Hybrid_Algo_First,0,LLM,LLM,LLM,LLM,,,1.0,1.25,2.75
,61,QUOTA,,True,3,,HOUSE,-YY--,5,5,TUMOR,YG-Y-,4.0,4.0,QUOTA,GGGGG,0.0,0.0,,,,,,,,,,,,,5629.0,55.0,99.02291703677383,55.0,4.0,92.72727272727272,4.0,1.0,75.0,,,,,,,,,,Hybrid_Algo_First,0,LLM,CSS_TRUE_REPAIR,LLM,,,,1.0,1.6666666666666667,3.0
,62,MOURN,,True,4,,HOUSE,-GG--,3,3,MOULD,GGG--,2.0,2.0,MOUNT,GGGY-,2.0,2.0,MOURN,GGGGG,0.0,0.0,,,,,,,,,5629.0,18.0,99.68022739385326,18.0,2.0,88.88888888888889,2.0,1.0,50.0,1.0,1.0,0.0,,,,,,,Hybrid_Algo_First,0,LLM,LLM,LLM,LLM,,,1.0,0.75,1.75
,63,PROMO,,True,4,,HOUSE,-Y---,5,5,TALON,---Y-,5.0,5.0,FRODO,-GG-G,2.0,2.0,PROMO,GGGGG,0.0,0.0,,,,,,,,,5629.0,290.0,94.8481080120803,290.0,23.0,92.06896551724138,23.0,2.0,91.30434782608695,2.0,1.0,50.0,,,,,,,Hybrid_Algo_First,0,LLM,CSS_TRUE_REPAIR,LLM,LLM,,,1.0,1.25,3.0
,64,CASTE,,True,6,,HOUSE,---YG,4,4,STAGE,YYY-G,4.0,4.0,WASTE,-GGGG,1.0,1.0,TASTE,-GGGG,1.0,1.0,PASTE,-GGGG,1.0,1.0,CASTE,GGGGG,0.0,0.0,5629.0,65.0,98.84526558891456,65.0,4.0,93.84615384615384,4.0,3.0,25.0,3.0,2.0,33.33333333333333,2.0,1.0,50.0,1.0,1.0,0.0,Hybrid_Algo_First,0,LLM,LLM,LLM,LLM,LLM,LLM,1.0,0.6666666666666666,1.8333333333333333
,65,CAPRI,,True,3,,HOUSE,-----,5,5,CARLA,GGY--,3.0,3.0,CAPRI,GGGGG,0.0,0.0,,,,,,,,,,,,,5629.0,694.0,87.67098951856458,694.0,3.0,99.56772334293947,3.0,1.0,66.66666666666666,,,,,,,,,,Hybrid_Algo_First,0,LLM,CSS_TRUE_REPAIR,LLM,,,,1.0,1.6666666666666667,2.6666666666666665
,66,ALIAS,,True,4,,HOUSE,---Y-,5,5,SATIN,YY-Y-,5.0,4.0,ISLAM,YYYG-,4.0,4.0,ALIAS,GGGGG,0.0,0.0,,,,,,,,,5629.0,447.0,92.05898028068928,447.0,16.0,96.420581655481,16.0,1.0,93.75,1.0,1.0,0.0,,,,,,,Hybrid_Algo_First,0,LLM,CSS_TRUE_REPAIR,LLM,LLM,,,1.0,1.25,3.5
,67,PADDY,,True,6,,HOUSE,-----,5,5,CRYIN,--Y--,5.0,5.0,BADLY,-GG-G,2.0,2.0,DADDY,-GGGG,1.0,1.0,MADDY,-GGGG,1.0,1.0,PADDY,GGGGG,0.0,0.0,5629.0,694.0,87.67098951856458,694.0,43.0,93.80403458213256,43.0,3.0,93.02325581395348,3.0,2.0,33.33333333333333,2.0,1.0,50.0,1.0,1.0,0.0,Hybrid_Algo_First,0,LLM,CSS_TRUE_REPAIR,CSS_TRUE_REPAIR,LLM,LLM,LLM,1.0,0.8333333333333334,2.3333333333333335
,68,BLOBS,,True,5,,HOUSE,-Y-Y-,5,4,SNORT,Y-G--,4.0,4.0,BLOWS,GGG-G,1.0,1.0,BLOCS,GGG-G,1.0,1.0,BLOBS,GGGGG,0.0,0.0,,,,,5629.0,139.0,97.53064487475574,139.0,11.0,92.0863309352518,11.0,3.0,72.72727272727273,3.0,2.0,33.33333333333333,2.0,1.0,50.0,,,,Hybrid_Algo_First,0,LLM,CSS_TRUE_REPAIR,LLM,LLM,LLM,,1.0,1.0,2.2
,69,DILLY,,False,6,,HOUSE,-----,5,5,LAMAR,Y----,5.0,5.0,CLING,-YY--,5.0,5.0,WILLY,-GGGG,1.0,1.0,BILLY,-GGGG,1.0,1.0,FILLY,-GGGG,1.0,1.0,5629.0,694.0,87.67098951856458,694.0,32.0,95.38904899135446,32.0,8.0,75.0,8.0,4.0,50.0,4.0,3.0,25.0,3.0,2.0,33.33333333333333,Hybrid_Algo_First,0,LLM,CSS_TRUE_REPAIR,LLM,LLM,LLM,LLM,0.0,0.6666666666666666,3.0
,70,GUTSY,,True,2,,HOUSE,--YG-,4,4,GUTSY,GGGGG,0.0,0.0,,,,,,,,,,,,,,,,,5629.0,14.0,99.75128797299698,14.0,1.0,92.85714285714286,,,,,,,,,,,,,Hybrid_Algo_First,0,LLM,LLM,,,,,1.0,2.0,2.0
,71,TABOR,,True,6,,HOUSE,-Y---,5,5,CARON,-GYG-,3.0,3.0,MAJOR,-G-GG,2.0,2.0,FAVOR,-G-GG,2.0,2.0,LABOR,-GGGG,1.0,1.0,TABOR,GGGGG,0.0,0.0,5629.0,290.0,94.8481080120803,290.0,10.0,96.55172413793105,10.0,8.0,20.0,8.0,5.0,37.5,5.0,2.0,60.0,2.0,1.0,50.0,Hybrid_Algo_First,0,LLM,CSS_TRUE_REPAIR,LLM,LLM,LLM,LLM,1.0,0.8333333333333334,2.1666666666666665
,72,INLAY,,True,4,,HOUSE,-----,5,5,ADAPT,Y----,5.0,5.0,CARLY,-Y-YG,4.0,4.0,INLAY,GGGGG,0.0,0.0,,,,,,,,,5629.0,694.0,87.67098951856458,694.0,104.0,85.01440922190201,104.0,1.0,99.03846153846156,1.0,1.0,0.0,,,,,,,Hybrid_Algo_First,0,LLM,LLM,CSS_TRUE_REPAIR,LLM,,,1.0,1.25,3.5
,73,AHHHH,,True,4,,HOUSE,Y----,5,5,CHART,-GY--,4.0,4.0,AHMAD,GG---,3.0,3.0,AHHHH,GGGGG,0.0,0.0,,,,,,,,,5629.0,132.0,97.65500088825723,132.0,2.0,98.48484848484848,2.0,1.0,50.0,1.0,1.0,0.0,,,,,,,Hybrid_Algo_First,0,LLM,CSS_TRUE_REPAIR,LLM,LLM,,,1.0,1.25,3.0
,74,ROUEN,,True,2,,HOUSE,-GG-Y,3,3,ROUEN,GGGGG,0.0,0.0,,,,,,,,,,,,,,,,,5629.0,1.0,99.98223485521407,1.0,1.0,0.0,,,,,,,,,,,,,Hybrid_Algo_First,0,LLM,LLM,,,,,1.0,1.5,1.5
,75,BUENA,,True,5,,HOUSE,--Y-Y,5,5,RERUN,-Y-YY,5.0,5.0,UNMET,YY-Y-,5.0,5.0,NUEVA,YGG-G,2.0,2.0,BUENA,GGGGG,0.0,0.0,,,,,5629.0,62.0,98.89856102327234,62.0,5.0,91.93548387096774,5.0,2.0,60.0,2.0,1.0,50.0,1.0,1.0,0.0,,,,Hybrid_Algo_First,0,LLM,LLM,LLM,LLM,LLM,,1.0,1.0,3.4
,76,MENON,,True,3,,HOUSE,-Y--Y,5,5,MENLO,GGG-Y,2.0,2.0,MENON,GGGGG,0.0,0.0,,,,,,,,,,,,,5629.0,106.0,98.11689465269144,106.0,1.0,99.05660377358492,1.0,1.0,0.0,,,,,,,,,,Hybrid_Algo_First,0,LLM,CSS_TRUE_REPAIR,LLM,,,,1.0,1.6666666666666667,2.3333333333333335
,77,TRASK,,True,4,,HOUSE,---G-,4,4,PRISM,-G-G-,3.0,3.0,BRASS,-GGG-,2.0,2.0,TRASK,GGGGG,0.0,0.0,,,,,,,,,5629.0,51.0,99.09397761591757,51.0,6.0,88.23529411764706,6.0,1.0,83.33333333333334,1.0,1.0,0.0,,,,,,,Hybrid_Algo_First,0,LLM,LLM,LLM,LLM,,,1.0,1.0,2.25
,78,CASIO,,True,4,,HOUSE,-Y-Y-,5,5,STOOL,Y-Y--,5.0,5.0,OSCAR,YYYY-,5.0,5.0,CASIO,GGGGG,0.0,0.0,,,,,,,,,5629.0,139.0,97.53064487475574,139.0,13.0,90.64748201438849,13.0,3.0,76.92307692307693,3.0,1.0,66.66666666666666,,,,,,,Hybrid_Algo_First,0,LLM,CSS_TRUE_REPAIR,LLM,LLM,,,1.0,1.25,3.75
,79,VOILA,,True,4,,HOUSE,-G---,4,4,LORNA,YG--G,3.0,3.0,KOALA,-G-GG,2.0,2.0,VOILA,GGGGG,0.0,0.0,,,,,,,,,5629.0,231.0,95.89625155445016,231.0,6.0,97.4025974025974,6.0,2.0,66.66666666666666,2.0,1.0,50.0,,,,,,,Hybrid_Algo_First,0,LLM,CSS_TRUE_REPAIR,LLM,LLM,,,1.0,1.0,2.25
,80,AURAL,,True,5,,HOUSE,--Y--,5,5,LUNDY,YG---,4.0,4.0,MURAL,-GGGG,1.0,1.0,RURAL,-GGGG,1.0,1.0,AURAL,GGGGG,0.0,0.0,,,,,5629.0,172.0,96.94439509682005,172.0,16.0,90.69767441860463,16.0,2.0,87.5,2.0,1.0,50.0,1.0,1.0,0.0,,,,Hybrid_Algo_First,0,LLM,CSS_TRUE_REPAIR,LLM,CSS_TRUE_REPAIR,LLM,,1.0,1.0,2.2
,81,LEGER,,True,5,,HOUSE,----Y,5,5,RENAL,YG--Y,4.0,4.0,LEVER,GG-GG,1.0,1.0,LEPER,GG-GG,1.0,1.0,LEGER,GGGGG,0.0,0.0,,,,,5629.0,654.0,88.38159531000179,654.0,4.0,99.38837920489296,4.0,2.0,50.0,2.0,1.0,50.0,1.0,1.0,0.0,,,,Hybrid_Algo_First,0,LLM,CSS_TRUE_REPAIR,LLM,LLM,LLM,,1.0,1.0,2.2
,82,DALLY,,True,5,,HOUSE,-----,5,5,ADAPT,YY---,5.0,4.0,BANDY,-G-YG,3.0,3.0,DAILY,GG-GG,1.0,1.0,DALLY,GGGGG,0.0,0.0,,,,,5629.0,694.0,87.67098951856458,694.0,57.0,91.78674351585016,57.0,6.0,89.47368421052632,6.0,1.0,83.33333333333334,1.0,1.0,0.0,,,,Hybrid_Algo_First,0,LLM,LLM,LLM,LLM,LLM,,1.0,1.0,2.8
,83,INIGO,,True,4,,HOUSE,-Y---,5,5,RADON,---YY,5.0,5.0,KNOLL,-GY--,4.0,4.0,INIGO,GGGGG,0.0,0.0,,,,,,,,,5629.0,290.0,94.8481080120803,290.0,11.0,96.20689655172414,11.0,1.0,90.9090909090909,1.0,1.0,0.0,,,,,,,Hybrid_Algo_First,0,LLM,CSS_TRUE_REPAIR,LLM,LLM,,,1.0,1.25,3.5
,84,KRILL,,True,4,,HOUSE,-----,5,5,TALIA,--YY-,5.0,5.0,BLINK,-YG-Y,4.0,4.0,KRILL,GGGGG,0.0,0.0,,,,,,,,,5629.0,694.0,87.67098951856458,694.0,25.0,96.39769452449568,25.0,1.0,96.0,1.0,1.0,0.0,,,,,,,Hybrid_Algo_First,0,LLM,CSS_TRUE_REPAIR,LLM,LLM,,,1.0,1.25,3.5
,85,SNIDE,,True,4,,HOUSE,---YG,4,4,STAKE,G---G,3.0,3.0,SPINE,G-GYG,2.0,2.0,SNIDE,GGGGG,0.0,0.0,,,,,,,,,5629.0,65.0,98.84526558891456,65.0,22.0,66.15384615384615,22.0,1.0,95.45454545454544,1.0,1.0,0.0,,,,,,,Hybrid_Algo_First,0,LLM,LLM,LLM,LLM,,,1.0,1.0,2.25
,86,LEWES,,True,4,,HOUSE,---YY,5,5,LANES,G--GG,2.0,2.0,LIMES,G--GG,2.0,2.0,LEWES,GGGGG,0.0,0.0,,,,,,,,,5629.0,463.0,91.7747379641144,463.0,5.0,98.92008639308855,5.0,1.0,80.0,1.0,1.0,0.0,,,,,,,Hybrid_Algo_First,0,LLM,CSS_TRUE_REPAIR,LLM,LLM,,,1.0,1.25,2.25
,87,TAMER,,True,5,,HOUSE,----Y,5,5,CATER,-GYGG,2.0,2.0,TAKER,GG-GG,1.0,1.0,TAPER,GG-GG,1.0,1.0,TAMER,GGGGG,0.0,0.0,,,,,5629.0,654.0,88.38159531000179,654.0,3.0,99.54128440366972,3.0,2.0,33.33333333333333,2.0,1.0,50.0,1.0,1.0,0.0,,,,Hybrid_Algo_First,0,LLM,CSS_TRUE_REPAIR,LLM,LLM,LLM,,1.0,1.0,1.8
,88,COTTA,,True,5,,HOUSE,-G---,4,4,LORNA,-G--G,3.0,3.0,COMMA,GG--G,2.0,2.0,COCOA,GG--G,2.0,2.0,COTTA,GGGGG,0.0,0.0,,,,,5629.0,231.0,95.89625155445016,231.0,10.0,95.67099567099568,10.0,2.0,80.0,2.0,1.0,50.0,1.0,1.0,0.0,,,,Hybrid_Algo_First,0,LLM,CSS_TRUE_REPAIR,LLM,LLM,LLM,,1.0,0.8,2.2
,89,CORBY,,True,4,,HOUSE,-G---,4,4,LORNA,-GG--,3.0,3.0,CORKY,GGG-G,1.0,1.0,CORBY,GGGGG,0.0,0.0,,,,,,,,,5629.0,231.0,95.89625155445016,231.0,16.0,93.07359307359307,16.0,1.0,93.75,1.0,1.0,0.0,,,,,,,Hybrid_Algo_First,0,LLM,CSS_TRUE_REPAIR,LLM,LLM,,,1.0,1.0,2.0
,90,POLIS,,True,5,,HOUSE,-G-Y-,4,4,LORDS,YG--G,3.0,3.0,FOLKS,-GG-G,2.0,2.0,POLLS,GGG-G,1.0,1.0,POLIS,GGGGG,0.0,0.0,,,,,5629.0,160.0,97.1575768342512,160.0,22.0,86.25,22.0,8.0,63.63636363636363,8.0,1.0,87.5,1.0,1.0,0.0,,,,Hybrid_Algo_First,0,LLM,CSS_TRUE_REPAIR,LLM,LLM,LLM,,1.0,0.8,2.0
,91,ROXAS,,True,6,,HOUSE,-G-Y-,4,4,LOOMS,-G--G,3.0,3.0,ROCKS,GG--G,2.0,2.0,ROARS,GGY-G,2.0,2.0,ROJAS,GG-GG,1.0,1.0,ROXAS,GGGGG,0.0,0.0,5629.0,160.0,97.1575768342512,160.0,54.0,66.25,54.0,4.0,92.5925925925926,4.0,2.0,50.0,2.0,1.0,50.0,1.0,1.0,0.0,Hybrid_Algo_First,0,LLM,CSS_TRUE_REPAIR,LLM,LLM,LLM,LLM,1.0,0.6666666666666666,2.0
,92,RANCE,,True,4,,HOUSE,----G,4,4,RAINE,GG-YG,2.0,2.0,RANGE,GGG-G,1.0,1.0,RANCE,GGGGG,0.0,0.0,,,,,,,,,5629.0,286.0,94.91916859122402,286.0,2.0,99.3006993006993,2.0,1.0,50.0,1.0,1.0,0.0,,,,,,,Hybrid_Algo_First,0,LLM,CSS_TRUE_REPAIR,LLM,LLM,,,1.0,1.0,1.75
,93,CARON,,True,5,,HOUSE,-Y---,5,5,RATON,YG-GG,2.0,2.0,BARON,-GGGG,1.0,1.0,AARON,-GGGG,1.0,1.0,CARON,GGGGG,0.0,0.0,,,,,5629.0,290.0,94.8481080120803,290.0,3.0,98.9655172413793,3.0,2.0,33.33333333333333,2.0,1.0,50.0,1.0,1.0,0.0,,,,Hybrid_Algo_First,0,LLM,CSS_TRUE_REPAIR,LLM,LLM,LLM,,1.0,1.0,1.8
,94,SURYA,,True,4,,HOUSE,--YY-,5,5,CULTS,-G--Y,4.0,4.0,SUNNY,GG--Y,3.0,3.0,SURYA,GGGGG,0.0,0.0,,,,,,,,,5629.0,116.0,97.93924320483212,116.0,16.0,86.20689655172413,16.0,1.0,93.75,1.0,1.0,0.0,,,,,,,Hybrid_Algo_First,0,LLM,CSS_TRUE_REPAIR,LLM,CSS_TRUE_REPAIR,,,1.0,1.25,3.0
,95,AGGIE,,False,6,,HOUSE,----G,4,4,EARLE,-Y--G,4.0,4.0,AMAZE,G---G,3.0,3.0,ANNIE,G--GG,2.0,2.0,ADDIE,G--GG,2.0,2.0,ABBIE,G--GG,2.0,2.0,5629.0,286.0,94.91916859122402,286.0,20.0,93.006993006993,20.0,6.0,70.0,6.0,3.0,50.0,3.0,2.0,33.33333333333333,2.0,1.0,50.0,Hybrid_Algo_First,0,LLM,CSS_TRUE_REPAIR,LLM,LLM,LLM,LLM,0.0,0.3333333333333333,2.8333333333333335
,96,CAUSA,,True,3,,HOUSE,--GG-,3,3,CRUST,G-GG-,2.0,2.0,CAUSA,GGGGG,0.0,0.0,,,,,,,,,,,,,5629.0,6.0,99.8934091312844,6.0,1.0,83.33333333333334,1.0,1.0,0.0,,,,,,,,,,Hybrid_Algo_First,0,LLM,LLM,LLM,,,,1.0,1.0,1.6666666666666667
,97,BAMBA,,True,5,,HOUSE,-----,5,5,TANYA,-G--G,3.0,3.0,MALIA,YG--G,3.0,3.0,GAMMA,-GG-G,2.0,2.0,BAMBA,GGGGG,0.0,0.0,,,,,5629.0,694.0,87.67098951856458,694.0,42.0,93.94812680115274,42.0,5.0,88.09523809523809,5.0,1.0,80.0,1.0,1.0,0.0,,,,Hybrid_Algo_First,0,LLM,CSS_TRUE_REPAIR,LLM,LLM,LLM,,1.0,1.0,2.6
,98,MAYNE,,True,4,,HOUSE,----G,4,4,CLARE,--Y-G,4.0,4.0,MAINE,GG-GG,1.0,1.0,MAYNE,GGGGG,0.0,0.0,,,,,,,,,5629.0,286.0,94.91916859122402,286.0,39.0,86.36363636363636,39.0,1.0,97.43589743589745,1.0,1.0,0.0,,,,,,,Hybrid_Algo_First,0,LLM,CSS_TRUE_REPAIR,LLM,LLM,,,1.0,1.0,2.25
,99,BOGGS,,True,5,,HOUSE,-G-Y-,4,4,COALS,-G--G,3.0,3.0,ROOMS,-G--G,3.0,3.0,SONGS,-G-GG,2.0,2.0,BOGGS,GGGGG,0.0,0.0,,,,,5629.0,160.0,97.1575768342512,160.0,58.0,63.74999999999999,58.0,18.0,68.96551724137932,18.0,1.0,94.44444444444444,1.0,1.0,0.0,,,,Hybrid_Algo_First,0,LLM,CSS_TRUE_REPAIR,LLM,LLM,LLM,,1.0,0.8,2.4
,100,FINNS,,True,5,,HOUSE,---Y-,5,5,MINTS,-GG-G,2.0,2.0,KINGS,-GG-G,2.0,2.0,WINDS,-GG-G,2.0,2.0,FINNS,GGGGG,0.0,0.0,,,,,5629.0,447.0,92.05898028068928,447.0,17.0,96.19686800894854,17.0,4.0,76.47058823529412,4.0,1.0,75.0,1.0,1.0,0.0,,,,Hybrid_Algo_First,0,LLM,CSS_TRUE_REPAIR,LLM,LLM,LLM,,1.0,1.0,2.2
,1,PHOTO,,True,4,,BASED,-----,5,5,CONTI,-Y-G-,4.0,4.0,FROTH,--GGY,3.0,3.0,PHOTO,GGGGG,0.0,0.0,,,,,,,,,5629.0,547.0,90.28246580209628,547.0,6.0,98.90310786106032,6.0,1.0,83.33333333333334,1.0,1.0,0.0,,,,,,,Hybrid_Algo_First,0,LLM,CSS_TRUE_REPAIR,LLM,LLM,,,1.0,1.25,3.0
,2,PARTY,,True,4,,BASED,-G---,4,4,TAMAR,YG--Y,4.0,4.0,GARTH,-GGG-,2.0,2.0,PARTY,GGGGG,0.0,0.0,,,,,,,,,5629.0,318.0,94.35068395807426,318.0,5.0,98.42767295597484,5.0,2.0,60.0,2.0,1.0,50.0,,,,,,,Hybrid_Algo_First,0,LLM,CSS_TRUE_REPAIR,LLM,LLM,,,1.0,1.0,2.5
,3,TRICK,,True,5,,BASED,-----,5,5,MOURN,---Y-,5.0,5.0,FRITZ,-GGY-,3.0,3.0,TRILL,GGG--,2.0,2.0,TRICK,GGGGG,0.0,0.0,,,,,5629.0,547.0,90.28246580209628,547.0,23.0,95.79524680073126,23.0,3.0,86.95652173913044,3.0,2.0,33.33333333333333,2.0,1.0,50.0,,,,Hybrid_Algo_First,0,LLM,CSS_TRUE_REPAIR,LLM,LLM,LLM,,1.0,1.0,3.0
,4,DIRTY,,False,6,,BASED,----Y,5,5,DOING,G-Y--,4.0,4.0,DICKY,GG--G,2.0,2.0,DIMLY,GG--G,2.0,2.0,DIDDY,GG--G,2.0,2.0,DIZZY,GG--G,2.0,2.0,5629.0,102.0,98.18795523183516,102.0,8.0,92.15686274509804,8.0,6.0,25.0,6.0,4.0,33.33333333333333,4.0,3.0,25.0,3.0,2.0,33.33333333333333,Hybrid_Algo_First,0,LLM,CSS_TRUE_REPAIR,LLM,CSS_TRUE_REPAIR,LLM,LLM,0.0,0.5,2.8333333333333335
,5,USUAL,,True,4,,CREEP,-----,5,5,SANDI,YY---,5.0,5.0,ASLAM,-GYG-,3.0,3.0,USUAL,GGGGG,0.0,0.0,,,,,,,,,5629.0,1484.0,73.63652513767988,1484.0,47.0,96.83288409703503,47.0,1.0,97.87234042553192,1.0,1.0,0.0,,,,,,,Hybrid_Algo_First,0,LLM,CSS_TRUE_REPAIR,LLM,LLM,,,1.0,1.25,3.25
,6,TRULY,,True,3,,HEALS,---G-,4,4,BULLY,-Y-GG,3.0,3.0,TRULY,GGGGG,0.0,0.0,,,,,,,,,,,,,5629.0,58.0,98.96962160241604,58.0,1.0,98.27586206896552,1.0,1.0,0.0,,,,,,,,,,Hybrid_Algo_First,0,CSS_TRUE_REPAIR,LLM,CSS_TRUE_REPAIR,,,,1.0,1.3333333333333333,2.3333333333333335
,7,SPENT,,True,5,,SCARE,G---Y,4,4,STEED,GYG--,3.0,3.0,SWEPT,G-GYG,2.0,2.0,SPELT,GGG-G,1.0,1.0,SPENT,GGGGG,0.0,0.0,,,,,5629.0,73.0,98.7031444306271,73.0,5.0,93.15068493150685,5.0,2.0,60.0,2.0,1.0,50.0,1.0,1.0,0.0,,,,Hybrid_Algo_First,0,CSS_TRUE_REPAIR,CSS_TRUE_REPAIR,LLM,LLM,LLM,,1.0,0.8,2.0
,8,PAUSE,,True,4,,GUESS,-YYG-,4,4,AMUSE,Y-GGG,2.0,2.0,CAUSE,-GGGG,1.0,1.0,PAUSE,GGGGG,0.0,0.0,,,,,,,,,5629.0,11.0,99.80458340735476,11.0,2.0,81.81818181818183,2.0,1.0,50.0,1.0,1.0,0.0,,,,,,,Hybrid_Algo_First,0,LLM,LLM,LLM,CSS_TRUE_REPAIR,,,1.0,1.0,1.75
,9,CRAZY,,True,5,,PALER,-Y--Y,5,5,BRAND,-GG--,3.0,3.0,GRASS,-GG--,3.0,3.0,TRACK,-GGY-,3.0,3.0,CRAZY,GGGGG,0.0,0.0,,,,,5629.0,218.0,96.12719843666726,218.0,25.0,88.53211009174312,25.0,11.0,56.00000000000001,11.0,1.0,90.9090909090909,1.0,1.0,0.0,,,,Hybrid_Algo_First,0,CSS_TRUE_REPAIR,LLM,LLM,LLM,CSS_TRUE_REPAIR,,1.0,1.0,2.8
,10,BASES,,True,6,,SLOAN,Y--Y-,5,5,TASER,-GGG-,2.0,2.0,EASES,-GGGG,1.0,1.0,CASES,-GGGG,1.0,1.0,VASES,-GGGG,1.0,1.0,BASES,GGGGG,0.0,0.0,5629.0,293.0,94.79481257772252,293.0,10.0,96.58703071672356,10.0,4.0,60.0,4.0,3.0,25.0,3.0,2.0,33.33333333333333,2.0,1.0,50.0,Hybrid_Algo_First,0,CSS_TRUE_REPAIR,CSS_TRUE_REPAIR,LLM,LLM,LLM,LLM,1.0,0.8333333333333334,1.6666666666666667
,11,YOUNG,,True,3,,SALES,-----,5,5,IRONY,--YGY,4.0,4.0,YOUNG,GGGGG,0.0,0.0,,,,,,,,,,,,,5629.0,597.0,89.39420856279978,597.0,1.0,99.83249581239532,1.0,1.0,0.0,,,,,,,,,,Hybrid_Algo_First,0,CSS_TRUE_REPAIR,CSS_TRUE_REPAIR,LLM,,,,1.0,1.6666666666666667,3.0
,12,MEANS,,True,4,,AURAL,Y----,5,5,CASTE,-YY-Y,5.0,5.0,SEAMS,-GGYG,2.0,2.0,MEANS,GGGGG,0.0,0.0,,,,,,,,,5629.0,686.0,87.81311067685202,686.0,19.0,97.23032069970844,19.0,1.0,94.73684210526316,1.0,1.0,0.0,,,,,,,Hybrid_Algo_First,0,LLM,CSS_TRUE_REPAIR,LLM,LLM,,,1.0,1.25,3.0
,13,TRUTH,,True,4,,OLSEN,-----,5,5,MITRA,--YY-,5.0,5.0,CRYPT,-G--Y,4.0,4.0,TRUTH,GGGGG,0.0,0.0,,,,,,,,,5629.0,497.0,91.1707230413928,497.0,5.0,98.99396378269618,5.0,1.0,80.0,1.0,1.0,0.0,,,,,,,Hybrid_Algo_First,0,CSS_TRUE_REPAIR,CSS_TRUE_REPAIR,LLM,CSS_TRUE_REPAIR,,,1.0,1.25,3.5
,14,FIRED,,True,5,,BASED,---GG,3,3,TIMED,-G-GG,2.0,2.0,RILED,YG-GG,2.0,2.0,HIRED,-GGGG,1.0,1.0,FIRED,GGGGG,0.0,0.0,,,,,5629.0,81.0,98.56102327233968,81.0,18.0,77.77777777777779,18.0,3.0,83.33333333333334,3.0,2.0,33.33333333333333,2.0,1.0,50.0,,,,Hybrid_Algo_First,0,LLM,LLM,CSS_TRUE_REPAIR,LLM,LLM,,1.0,0.6,1.6
,15,FOLKS,,True,5,,RUNES,----G,4,4,FAILS,G--YG,3.0,3.0,FLOWS,GYY-G,3.0,3.0,FOLDS,GGG-G,1.0,1.0,FOLKS,GGGGG,0.0,0.0,,,,,5629.0,308.0,94.52833540593356,308.0,5.0,98.37662337662336,5.0,2.0,60.0,2.0,1.0,50.0,1.0,1.0,0.0,,,,Hybrid_Algo_First,0,CSS_TRUE_REPAIR,CSS_TRUE_REPAIR,LLM,LLM,LLM,,1.0,0.8,2.2
,16,CHILE,,True,4,,HARES,Y--Y-,5,4,WHITE,-GG-G,2.0,2.0,CHIME,GGG-G,1.0,1.0,CHILE,GGGGG,0.0,0.0,,,,,,,,,5629.0,54.0,99.04068218155976,54.0,2.0,96.29629629629628,2.0,1.0,50.0,1.0,1.0,0.0,,,,,,,Hybrid_Algo_First,0,CSS_TRUE_REPAIR,LLM,LLM,LLM,,,1.0,1.25,2.0
